% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=136099, Fri Jul 29 16:46:10 2022
35 420 -0.27927020767689675 -0.0011968860877451062 0.0004544452603732868 0.3313892880996561 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
36 432 -0.26587645206329136 -0.0020471047796089227 0.004093207733003002 0.33300927260227875 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
37 444 -0.2643491300058044 -0.00010987757327319202 1.1628976510576694e-05 0.34370298936187915 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
38 456 -0.28142919329881866 -0.0017379221583679627 0.004113563354744297 0.3475715179260179 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
39 468 -0.28732640278197075 -0.001111655874552344 0.0014340995226873033 0.3607270969799197 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
40 480 -0.27991093194667915 -0.0008743095452235468 0.0007241595123304747 0.3597365788121729 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
41 492 -0.2956004069616906 -0.002052246654238956 0.004754925035991394 0.3482417265697022 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
42 504 -0.3195376225819966 -0.00018738521392441208 0.0026405779370813377 0.3607141498630308 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
43 516 -0.3305181099423772 -0.004759952247618377 0.0002421498178314235 0.392338399972329 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
44 528 -0.3238591973982799 -3.8274970902906507e-05 0.00018589877471670047 0.40774425062489245 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
45 540 -0.33080409608776024 -0.0056548199825169265 0.0006952239266166399 0.4125664161774637 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
46 552 -0.3290746225032899 -0.0019310607817724051 4.066865606675185e-05 0.4092836496724667 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
47 564 -0.3309745398058467 -0.005494217792473002 0.002202131427508236 0.41709119101002107 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
48 576 -0.33166337417260905 -0.0027767055376816166 0.000724147482174655 0.4049960406716478 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
49 588 -0.3309650846290015 -0.00037221033324031153 0.0014121444400123676 0.3943138758328403 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
50 600 -0.3403464510579001 -0.0007089287831361454 0.0035757744161211895 0.3932840031063057 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
51 612 -0.3381900152474591 -0.0004497247551688059 0.002390890568940523 0.4043678207520322 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
52 624 -0.3422569052995769 -0.0005727705650080065 0.004487963035347312 0.40480925139708746 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
53 636 -0.3333280223925434 -0.00012217451736521077 0.0006835564377592733 0.4163014446848758 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
54 648 -0.3412808828716338 -1.2912909280094339e-05 0.004525762436195663 0.40743069382753594 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
55 660 -0.33052661613484513 -0.0006075057326871393 0.005133304114965337 0.3938928250376289 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
56 672 -0.3404791625539985 -0.007866968824417366 0.0002578188231897495 0.38917851759643723 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
57 684 -0.3316706865429722 -0.004585980996021496 0.002839214851290103 0.38887642648075255 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
58 696 -0.3351546339603875 -0.007060909478665087 0.001563355713058892 0.39078967614004356 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
59 708 -0.3360616000095493 -0.004225841684545492 0.002540837625880213 0.3970590330326187 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
60 720 -0.35278719793230867 -0.0019795911081231764 0.004919770585528564 0.40237315251021183 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
61 732 -0.35579623452592374 -0.00580298555603463 0.0010333069675779597 0.4096799118229154 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
62 744 -0.3704698123872809 -0.0011785096492223368 0.0025260040513658995 0.4177162816325491 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
63 756 -0.37445626726912756 -0.0022490417668326068 0.0011638336353517538 0.41115356535720216 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
64 768 -0.3690343790299617 -0.0034943360932230025 0.002553946628771009 0.43815870033042376 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
65 780 -0.35753780601454055 -0.0045180855177133425 0.0011659970771809422 0.44796551052923467 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
66 792 -0.3494984779361393 -0.0004302292544776674 0.007971159949593505 0.43743731480209075 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
67 804 -0.3472091571158945 -0.0017925905850823443 0.004111701421656091 0.444641093047129 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
68 816 -0.35217353178581495 -0.002657902796827278 0.0027612590379756104 0.4205360602678975 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
69 828 -0.365719483122441 -0.002450374272446703 0.003374525717376883 0.43528947153620295 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
70 840 -0.3615785657231429 -0.008739186522901732 0.002621808245933881 0.44640781757185904 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
71 852 -0.37128703599465196 -0.0014934255531851347 0.00014799829937395107 0.4260263363926323 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
72 864 -0.3690916710202533 -0.006594899496447711 0.01026138176423949 0.43309114788396114 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
73 876 -0.36411174317744116 -0.00026755669983817066 0.00030141127713821143 0.4356322389678607 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
74 888 -0.37987560701801787 -0.0024442623511089162 0.0009937085614720761 0.44364549876670917 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
75 900 -0.4002961947501766 -0.006706971740420847 0.0028524904337356434 0.4239178855723496 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
76 912 -0.40961206116220733 -0.0009819461538810685 0.003508225294672104 0.4187689794167511 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
77 924 -0.40007321996693035 -0.002445248563008338 0.004691533761578501 0.39489387795735276 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
78 936 -0.41205323322366283 -7.985710918720787e-06 0.0003263979362532171 0.37871361872321807 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
79 948 -0.40108049967128107 -0.0019575855904216126 0.0021257440556031043 0.3757268903104485 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
80 960 -0.4022571291719993 -0.00015952405402451197 0.0005348859244572149 0.3700164844702281 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
81 972 -0.39147379838278873 -0.0009588742297830992 0.0003329291740987247 0.36820084932305563 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
82 984 -0.4068044668723964 -0.0008595038683452029 0.00010601708785704754 0.3754008037869889 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
83 996 -0.3993837542518976 -0.004211489380125815 0.0005315782005900027 0.37229635245963183 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
84 1008 -0.4044676928007494 -0.0067169310407835595 0.004748339570200347 0.39902323049399907 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
85 1020 -0.4029726474301925 -0.0011897271390332671 0.0013500534902574778 0.39865619548074527 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
86 1032 -0.4015889257008549 -0.0054288157354198075 0.005144891951526977 0.4036768737835035 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
87 1044 -0.39835881993374994 -0.001341436030411157 0.0037808698987819513 0.3974745472172831 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
88 1056 -0.41798542353185725 -0.001497074773196992 0.012403318362443985 0.3991940691765679 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
89 1068 -0.408784711051291 -0.004419816165851676 0.002055590353823196 0.3762517939955047 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
90 1080 -0.3956362869086459 -0.0017333824362674643 0.0037240381085031833 0.37725488104913324 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
91 1092 -0.4001416409447012 -0.0021403296006318848 0.0034726623771514347 0.34602127443542147 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
92 1104 -0.4028313551625602 -0.006136969275882009 0.004249007252246929 0.33841888994656977 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
93 1116 -0.38527420472176405 -0.010312760734878532 0.002121044275619332 0.3238553726018229 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
94 1128 -0.3750253572437889 -0.0009826921329596583 0.00042547263142341245 0.3289687732117329 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
95 1140 -0.37696123860100533 -0.0006904972242806307 0.0011043601340688812 0.3163309501451245 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
96 1152 -0.3834367144952939 -0.0004924312809686524 0.008791185851183386 0.3107926738466042 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
97 1164 -0.3764777176621197 -0.0018692969002479655 0.0037255207413933737 0.30913815736784134 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
98 1176 -0.38196608698692175 -0.0017737245762041102 0.00832997683170239 0.32128631602509927 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
99 1188 -0.39264157801321703 -4.776873170777923e-05 0.006141543888519746 0.3332013189965191 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
100 1200 -0.3831238541135303 -0.0066250058585007095 0.0011163959821596894 0.314025681602781 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
101 1212 -0.4080446951981571 -0.002812169807247019 7.066942718569632e-05 0.3179869914347553 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
102 1224 -0.4285304115101966 -0.0005990892147870734 0.005542945393886983 0.3216947766044172 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
103 1236 -0.43506027781205453 -0.0011461258637135304 0.0015841479420545576 0.31030878953846464 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
104 1248 -0.4680060677048826 -0.0007917316803519488 0.004519068915979242 0.3333031431237657 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
105 1260 -0.4871843738732997 -0.002369028713039243 0.005227460515539359 0.3437291027239756 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
106 1272 -0.5094949754231978 -0.0005762643767485995 0.00019304585104881468 0.341469258577442 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
107 1284 -0.5140206222616658 -0.00019536890628485125 0.0005087964124129416 0.3480159272118653 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
108 1296 -0.5224823752917681 -0.004614936447624721 4.855578135898035e-05 0.36020315583965834 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
109 1308 -0.5196526745325574 -0.0014899780465736402 0.007293786191702699 0.36548711062553213 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
110 1320 -0.5185016817126369 -0.0018535375226755363 0.005335236410527169 0.3717369430971515 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
111 1332 -0.5195960584436556 -0.003391246401736657 0.0056468922570002186 0.36179597187469076 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
112 1344 -0.5011195500859538 -0.0016526181032478758 0.008965471548602711 0.40196877945930376 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
113 1356 -0.4871025025588015 -0.0012118159361213974 0.0017052002010979049 0.405034608380116 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
114 1368 -0.492551324317108 -0.001643607511367873 0.0010257310712360858 0.41735437375249546 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
115 1380 -0.48604555252633364 -0.0011046015800463146 0.002342401793373318 0.45310957630350335 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
116 1392 -0.47393297666511564 -0.002884023384910714 0.002199954720099279 0.4835776376659372 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
117 1404 -0.4766849019328618 -0.006796401730679132 0.0001124134349828904 0.5084913667086882 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
118 1416 -0.47701764597321294 -0.0003250163828344027 0.0024263927493583873 0.5110747998660853 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
119 1428 -0.4729389735983743 -0.0008804256981940852 0.008429604982488478 0.509039532404952 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
120 1440 -0.4738326722161892 -0.0006446888234859221 0.0024054152517499505 0.516651546400017 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
121 1452 -0.47344426947091367 -0.0009871747678987506 0.004163828368424506 0.5102206180332407 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
122 1464 -0.45911048166068247 -0.010725640909439586 0.0002764096222294908 0.5122229985882072 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
123 1476 -0.45496363613922103 -0.00485052104905568 0.001034995480622943 0.518579600284538 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
124 1488 -0.46301835219264137 -0.009930449792151418 0.002152507195237876 0.5167023932571442 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
125 1500 -0.4557643978469654 -0.0007949722857300042 0.0003394374021904225 0.5109964356045191 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
126 1512 -0.45224808111115455 -0.0002575531215269341 0.010772749263555197 0.5032909265713184 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
127 1524 -0.4344800459140317 -0.0011358030058502243 0.0021361237344336265 0.42580008347358905 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
128 1536 -0.44482337643919306 -0.002678600921529025 0.0010822881460764977 0.42277245374581524 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
129 1548 -0.4380917223342822 -0.023710691026018388 0.0017009904021732481 0.4280391628850378 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
130 1560 -0.4488595089465793 -0.004295560605364969 0.0013962041471763636 0.44965485499348434 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
131 1572 -0.4572259881383867 -0.004300714077272837 0.008107211009267184 0.4428479806782294 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
132 1584 -0.4489008416671144 -0.0008730482183148064 0.014330125384071612 0.45128510677286626 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
133 1596 -0.4609872337751837 -0.002770874510338482 0.008855974370845825 0.46547816047284923 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
134 1608 -0.48014741619927165 -0.0023744007796326874 0.002364518160265663 0.462248156314807 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
135 1620 -0.4827753819108009 -0.0011568508472447133 0.002147730756189981 0.47030390893505775 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
136 1632 -0.47995253792524994 -0.0036586401107738167 0.005046826573980609 0.4742386571099796 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
137 1644 -0.48611977597962996 -0.0018144656299371356 0.007748556573754909 0.4805627008641821 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
138 1656 -0.4862972478445971 -0.00028548358546382006 0.0023426492506029416 0.4775377610520273 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
139 1668 -0.48377155683961887 -0.004531907764215429 0.00012826317005805237 0.4687928485599773 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
140 1680 -0.49200178511967274 -0.0019637744842322113 0.0001150499979300795 0.4569036928488446 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
141 1692 -0.5005705160412 -0.005470462833837388 0.0021034663310753343 0.45241528647450413 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
142 1704 -0.48713703469612496 -0.005649716196119057 0.0009831087771173422 0.47730465398984 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
143 1716 -0.4909071450960544 -0.0007244761304543856 0.007147791650472628 0.4905085298009051 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
144 1728 -0.47911015747201263 -0.002394726195599796 0.011735461866018856 0.46857307780809676 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
145 1740 -0.4897389077603144 -0.00730237185818766 0.015065633388704428 0.48061016431678155 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
146 1752 -0.489382248830057 -0.01286095080396377 0.00384433417331636 0.47570060407310005 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
147 1764 -0.4958973846479764 -0.0035220063925668187 0.0015636151446869267 0.47401888221254085 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
148 1776 -0.4925828524931698 -0.0009003334471366667 0.003199720400715811 0.4896759403821152 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
149 1788 -0.47322391475836 -0.008577558724654231 0.00038061428503509246 0.5030252605393251 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
150 1800 -0.4687448094645257 -0.011728729896809441 0.0007019211818677716 0.5089795224375765 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
151 1812 -0.46839338648196693 -0.0010039414186770342 0.008130796352991132 0.5190057998383454 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
152 1824 -0.46610826403185784 -0.005307914606880771 0.008568848289856372 0.5268244591589321 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
153 1836 -0.45962863575006385 -0.004400028956934145 0.0009853630070742478 0.5390438670134233 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
154 1848 -0.47700418416972695 -0.006712861931009201 0.004496756276134384 0.5550853399038944 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
155 1860 -0.47950806648085414 -0.005476692415668876 0.00014698460109580227 0.5598689665834591 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
156 1872 -0.48100819746746665 -0.001949975421413253 0.00212947757621109 0.5662535776727797 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
157 1884 -0.4780151295124802 -0.0022394209058299386 0.0032893729374430126 0.5790410828802981 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
158 1896 -0.49525058747203615 -0.003348293578292784 0.0004132154873710853 0.579367669508993 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
159 1908 -0.5098329182345369 -0.0013302936646803058 0.0027224416688801743 0.5925940681744906 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
160 1920 -0.5191752161045511 -0.003892763421804947 0.006562106420106292 0.5994503984655731 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
161 1932 -0.5324829149784516 -0.003978327556967559 0.0018650304722852018 0.5990263209434549 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
162 1944 -0.5234273971304176 -0.0014765808617935767 0.0008884316201236471 0.5943999458963852 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
163 1956 -0.5109359008091727 -0.0070726197244867384 0.003359576833691865 0.5831833302267249 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
164 1968 -0.5110896464067476 -0.0013859510710400296 0.004590031929009216 0.5817891828438568 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
165 1980 -0.5172182057444066 -0.0005783182008587995 0.010906538467876419 0.5820721595518364 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
166 1992 -0.5323269594438724 -0.0004134292032712177 0.00014168922708512844 0.5881651905165776 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
167 2004 -0.5328767927511061 -0.0004468684014412417 0.0030849046452943603 0.5807306600624683 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
168 2016 -0.5257042963053564 -0.0005140393694918345 0.0012648950361393784 0.5712498477659862 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
169 2028 -0.5158564961433603 -0.0005188071927439935 0.002614750717217665 0.5782616802374443 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
170 2040 -0.5142526735832482 -0.004621333747928636 0.008553144695843885 0.5827471933652422 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
171 2052 -0.509063285521924 -0.005869684037642401 0.006616267322337744 0.5749181546604812 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
172 2064 -0.5172031225560395 -0.0038348873463916024 0.008436503837070841 0.5817300913454015 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
173 2076 -0.5155546334019135 -0.005940010676060516 0.0013241407085962816 0.579783970094791 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
174 2088 -0.5225009100633377 -0.002376095780681129 0.0018001122931334762 0.5754388023858108 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
175 2100 -0.5419722616679796 -0.0013690172273190138 0.0083349259698506 0.5751058350750258 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
176 2112 -0.5447612910888386 -0.014845990720509768 0.0009724011026423145 0.5637444344142438 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
177 2124 -0.5412246156029733 -0.002388098808376668 0.007542092280304551 0.5493915379509681 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
178 2136 -0.5465750367349235 -0.001249502420470669 0.015327592101032668 0.5533967490679413 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
179 2148 -0.544043180564578 -0.009188600369551797 0.006492456794390685 0.5601891509579772 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
180 2160 -0.5422258614884561 -0.002154504529779568 0.005425632087327003 0.5711617756992619 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
181 2172 -0.5279554653450746 -0.002543902194904365 0.0025404280020283345 0.5736604123409705 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
182 2184 -0.49305696690423806 -0.0008523120189099409 0.0027567445124195102 0.5692002390232697 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
183 2196 -0.4966074710270064 -0.0008437314058750581 0.0004704051574097625 0.5634135369811547 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
184 2208 -0.46963987986512334 -0.004192643814765028 0.0014763573541734984 0.5729935001697525 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
185 2220 -0.4597376867892147 -0.006146130412852939 0.0013075233936832413 0.5733735914196356 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
186 2232 -0.4594402495821709 -0.0033679301987857456 0.0022320103067095436 0.5773066285718097 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
187 2244 -0.45401257824507085 -0.0014699800169798586 0.009161913191728209 0.58818322211782 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
