% # columns="iter, evals, sigma, 0, fitness, xbest" seed=136099, Fri Jul 29 16:46:10 2022, <python>{}</python>
1 12 0.9780286068683107 0 6246.112275570499 -0.07874763639463978 1.9400569982265319 1.253139515206197 1.156027572109095 1.7242950232931018 0.48924769960363723 -1.1728528855206553 0.3638706157042193 0.11529934230073735 0.646868325690275 1.6975683219362174 1.847047748278134 2.5747985570774405 3.813213782845945 2.3739572027164995
2 24 0.9609377829076297 0 73.08407146757823 -0.00568032673044952 1.8091665052190362 0.42532512874190953 2.5552799580043586 1.579970592012525 1.1894597364316704 1.256419241178952 1.0841359607812944 0.044803379639999585 0.10743991509516837 0.15576014673987104 1.7996619341208995 0.8449214624249165 3.7301069855618487 2.5030525609925554
3 36 0.9737091204330316 0 2825.9511555554664 -0.052757913520062025 2.4008380392700577 -1.157433744721136 -0.05601715537900542 1.591563875120824 1.7614770232393124 1.5998406643985827 1.1282226532352984 2.853726577463204 2.638486285858142 1.502777987002246 0.7430677446964478 1.427055452863097 1.2616014684612136 2.1058648956418033
4 48 1.0293758137795843 0 20276.048116341895 -0.14216824875693046 3.442902397207581 -2.5234039061659326 -0.53556479385847 0.23396967718397388 0.061108901705147156 0.5681789819552276 0.022745483128462807 2.1934303664926955 3.51754772023856 1.2580894168382535 1.5674823019526571 4.131193002949622 -1.2959843245365792 2.3188289261718045
5 60 1.1282111026977324 0 1810.4622590905797 0.041515712343475425 -0.04479975752064247 -3.1044281180484763 0.39858392638090956 -1.8920865253849222 1.7559822177578446 0.6921276727743451 0.5125430600424183 3.8897948635213204 2.490682197035217 2.834842139195705 3.483237697706689 3.4052854123443623 1.0789612985752128 3.9294947008525134
6 72 1.1350902813794315 0 247.90738269834534 -0.013934863563952848 0.10937324076624111 -1.7560758162700072 -1.0834385379372578 -1.746947799852869 0.9217445700847964 0.4670140575887458 -0.1819369712723023 2.337981671641057 1.4383680600719937 0.8575089494988836 0.8376662005198547 3.1450444071484522 1.5955590368110548 4.888305764903228
7 84 1.1628226950680571 0 25904.407501871607 -0.16063153399075653 2.7757012020511453 -3.8572021152928206 0.9158066669506232 -2.6065723471507183 3.1519607169837958 -0.617905384008558 -0.48939170711053276 2.9080387684531717 5.144374308643597 2.145200281421139 2.0452391905660527 2.9128693626807793 -0.16090146344585454 2.988195793672576
8 96 1.2031110656656951 0 7991.738104938217 0.08902404531904849 1.7668090469235358 -1.3620612019059497 0.27587234876217703 -2.6199158480704448 1.646985189075219 0.1925976118506596 -0.955071340632602 1.1525824751819136 4.443288600973299 2.197438703311102 1.6890652343420023 4.133213023284206 1.2810517839393454 1.844254152305651
9 108 1.2718090563003281 0 3136.1048939472444 -0.05507339902383711 -0.3018974311402347 -0.3920175747210972 1.5815381897005385 -4.135501851099265 1.4550929271560775 -3.318144229281646 -1.8923076589923218 2.832289785444975 3.1374993059408696 1.7973300861464332 -0.31140775886517447 5.0317828327961776 2.010882426197261 3.9891510967479515
10 120 1.2972657080287573 0 20097.611716927306 0.14137255032996832 0.41365370490679376 0.5841757235428728 -0.510837082590134 -2.726619428904936 2.4085444485312353 -2.069354580776183 -0.8948679286337193 4.789153443761197 5.430726701528858 0.7518478954259846 0.5590440181289544 3.8022042080847784 3.0054253887342472 3.9402945047532834
11 132 1.2916575823043503 0 1442.2682865620357 -0.03694073693725137 0.28806218106831066 2.8156311924715807 -0.03623141574099234 -1.2567205261249892 -0.2964717930781413 -2.533807364580103 1.8880918641759126 2.0587640760872987 3.0178293773601252 0.47123514038322734 -1.2752681085850521 5.027036344194013 2.5794839256978115 3.296490586515578
12 144 1.286185435267272 0 91.61355404244772 -0.004533367805262886 -0.6010014635155028 3.8730014102084875 1.0152064930311542 -1.5034044392329133 2.4125703508636565 -1.165368962879828 -1.3437928182074104 1.8630401182661303 3.1907672464027867 0.045124209507467095 0.35559424155150615 2.6073031571055862 2.6933578879373385 3.9487915730504346
13 156 1.2141667007219266 0 21332.356105249786 0.14573350912224975 -1.5053721249694618 0.2854556173427554 1.9565633259090323 -2.7281539221656623 1.2323990232354471 -2.020897643504618 -2.2736414645161944 3.194428984377286 3.739335546077881 2.9026450029876845 0.09063873839687248 3.766443997735848 2.879629506367544 3.822383191631147
14 168 1.1833138625524677 0 39922.751208766764 0.19952488121591005 1.1073512540939652 -1.2245712398704804 1.3742077589005246 -1.0308956383665882 0.6718223875333407 -4.688682265296079 -3.9501940890428298 4.150463624258093 4.704856490150737 3.3530417893456392 -0.048051603648763166 1.498768348930699 2.912340508111563 2.7425563454920714
15 180 1.1433993640570976 0 12245.885896456359 -0.11027382970262026 -0.8491307507943839 1.2043805824272515 2.4655841985032287 -2.0681945806349105 2.6417030915366495 -2.534319871932843 -1.6938052760238569 3.1989440263453526 3.7475733608270083 1.2856405712571939 -1.975274117125617 3.882268654624914 0.6791186191493708 3.377069741779618
16 192 1.1538684705279252 0 2964.0368537039985 -0.05369824784900891 -1.7553261851438784 2.9757596629585956 0.9973517516464995 1.565780486641231 0.9046763458358038 -1.0241669495849313 0.04524378101728366 3.928833339051269 2.601913153929387 0.9413697843316212 -2.622411324072841 2.183876175612546 3.291100986099762 4.20872548894846
17 204 1.2016598008953328 0 20043.56087138405 0.1412554800971984 -2.1735905926140116 3.5162956839045565 2.5780523994034157 -1.086159524034325 0.16677515393712206 -1.0925460381423384 -1.0619296964362064 3.775732244993019 0.11998653231266454 2.424293480674012 -4.138629030507057 3.001138737241834 2.7280806055936515 3.0758515784353895
18 216 1.172683744005841 0 146.4307774237361 -0.004155557919992935 -1.404280046080652 3.467090735055356 1.3877487887533273 -0.4767018734321718 3.0622407950337536 -1.358954820531991 1.5035328413128752 4.282238898048241 3.413940498646876 3.048880537044284 -4.977350850543132 1.2949490893973468 3.922132968271732 4.29061091453035
19 228 1.110217388879168 0 120.45192253567234 -0.003218117816706752 -1.3168242271914612 2.5668976841006836 2.189603219752485 -0.27350823035523314 2.243692746215365 -4.877280821967974 0.4015602866878974 4.045933996925104 3.0889356579641882 2.4320160814698393 -2.5283546770714147 0.9180262031559696 2.8316278060323397 4.5651869966293095
20 240 1.107552251086437 0 6239.502688831725 0.078409812763759 0.706643479149502 1.1980133613526103 0.9965206734896183 -0.07974013467572849 2.0261155083493225 -2.3305843406594526 1.0419190432364296 3.613066830508443 2.296621042486769 3.168482621771398 -1.5317229851882728 1.4817767165893099 3.6682925290025867 5.610827535074587
